trial,variant,cluster,len,capacity,per_shard,shards,elapsed_ns,hits,misses,evictions
5,moka,cluster034,1000000,4096,0,0,813632062,300354,699646,0
5,mini_moka,cluster034,1000000,4096,0,0,443078752,300483,699517,0
5,orig,cluster034,1000000,16384,16384,1,43879742,390165,609835,593451
5,j8_n512,cluster034,1000000,16384,32,512,32545734,390590,609410,593026
5,moka,cluster034,1000000,16384,0,0,920643552,333684,666316,0
5,mini_moka,cluster034,1000000,16384,0,0,456625137,333480,666520,0
5,orig,cluster034,1000000,65536,65536,1,45342181,411169,588831,523295
5,j8_n2048,cluster034,1000000,65536,32,2048,35040059,411570,588430,522894
5,moka,cluster034,1000000,65536,0,0,1089577509,355032,644968,0
5,mini_moka,cluster034,1000000,65536,0,0,463559386,355068,644932,0
